epoch,train_loss,val_loss,best_epoch
90,0.6435948337546697,0.6704097122933383,False
91,0.6432217540134627,0.6706141356571179,False
92,0.6426213778075842,0.6706430634982149,False
93,0.6422271685940879,0.6709758337114898,False
94,0.6419172357633313,0.6709016028424384,False
95,0.6416373267372137,0.6710141427080396,False
96,0.6412541110717708,0.6705850912651545,False
97,0.6410888450299178,0.670564354725287,False
98,0.6404909987932472,0.6703005505839424,False
99,0.6400813642813235,0.6702145034438568,False
100,0.6396505357332095,0.67002352344598,False
101,0.6391752217684287,0.6697727507548713,False
102,0.6386817482708014,0.6697714187449693,False
103,0.6383454277994495,0.6699151977406981,False
104,0.6380598008913373,0.6697486157708324,False
105,0.6376813708613019,0.6698012182690168,False
106,0.6375280300058787,0.6698551393450706,False
107,0.6372232436198081,0.6699033022766382,False
108,0.6368007963081731,0.6699228275549803,False
109,0.6364619726756678,0.6698897615284987,False
110,0.6359501898382298,0.6694171756086215,False
111,0.6356842747569271,0.6692154052112024,False
112,0.6352474138819068,0.6688267529850275,False
113,0.6349539840520831,0.6687936087449392,False
114,0.6345845191407615,0.668759414147883,False
115,0.6340688545157434,0.6685529937486694,False
116,0.6335567148925745,0.6682979388975762,False
117,0.63330058732437,0.6684184764192698,False
118,0.6330331191537518,0.6682963151607155,False
119,0.6325811921053067,0.6680781406136186,False
120,0.6322224393744297,0.6682627086348377,False
121,0.6319043241920801,0.6682488306867125,False
122,0.6314580538770654,0.6681197722193221,False
123,0.6311913955623352,0.668104520705944,False
124,0.6307922784163027,0.668125374356346,False
125,0.6303089385972105,0.6676854433867853,False
126,0.6298937390513099,0.667601036493767,False
127,0.6294591490945411,0.6678012066603827,False
128,0.6293083234709136,0.6677404719059457,False
129,0.6288804090472181,0.667260167324487,False
130,0.62856378098672,0.6669691917202283,False
131,0.6283523585395873,0.6670738040281573,False
132,0.6280381949954729,0.666881026236664,False
133,0.6275098004745352,0.6669309272172865,False
134,0.627144376514845,0.666925503194612,False
135,0.6268129186877276,0.666700948991686,False
136,0.6264461204058709,0.666469524304072,False
137,0.6261100341424088,0.6663935455917752,False
138,0.6258498709093271,0.6666620729115088,False
139,0.6255041342140928,0.6661586939169207,False
140,0.6250622713678111,0.6660614951115819,False
141,0.6247310805451739,0.6661548705448007,False
142,0.6244330171793934,0.66615015072442,False
143,0.6240781381890014,0.6660178295323547,False
144,0.623850030464879,0.6659484189440946,False
145,0.6233623108272462,0.6655695820358437,False
146,0.623133583523602,0.6652924190384681,False
147,0.6224122199476981,0.6650455490524221,False
148,0.6220281601326432,0.6652899930174921,False
149,0.6218684111696959,0.665121208194276,False
150,0.6214918306147098,0.6645502333350025,False
151,0.6212950182297915,0.6646995429701649,False
152,0.6208957064095622,0.6644711108274863,False
153,0.6204305606977532,0.6646416885472239,False
154,0.6201288521383397,0.6643089239306293,False
155,0.6198086448516726,0.6644649879193641,False
156,0.619542931977022,0.6642885051422835,False
157,0.6190940219809533,0.6640337887504291,False
158,0.6189052996867492,0.6640447361368529,False
159,0.6185554360950386,0.6641678941641616,False
160,0.6180405875483712,0.6637788371580867,False
161,0.617594813860754,0.663803003203701,False
162,0.6171602191318709,0.663866874057922,False
163,0.6167813389791611,0.6636211551690885,False
164,0.6164050446106837,0.6633906140573708,False
165,0.6159983903777843,0.663322304056284,False
166,0.615698424295129,0.6633810876680651,False
167,0.6150972379058647,0.663219798898473,False
168,0.6146977330489286,0.6629035555420907,False
169,0.6141884145875179,0.6629996152830796,False
170,0.6139955365770091,0.6630539249086604,False
171,0.6138162559579643,0.6632774659725422,False
172,0.6134914774535403,0.6632891266558651,False
173,0.6130049425167042,0.6629651716337518,False
174,0.6124841278445216,0.6625303127955943,False
175,0.6120665604877322,0.6623259272094064,False
176,0.611690111633747,0.6619506497898012,False
177,0.6112209301167043,0.6620400494812799,False
178,0.6109873220160768,0.6617160601794999,False
179,0.6104431557037767,0.6614609713285742,False
180,0.6103001215394288,0.6616488496462504,False
181,0.6100372849397794,0.6612995574731781,False
182,0.6094685414428801,0.6616604967576237,False
183,0.6089143361925518,0.661639197471556,False
184,0.6085291865107777,0.6613841585710015,False
185,0.6081204675430406,0.661313641379137,False
186,0.6078164992938798,0.6614853937021443,False
187,0.6073842494042365,0.6610189189373608,False
188,0.6069254812022767,0.6610332983480373,False
189,0.6064464778784119,0.660952070929075,False
190,0.6059557356677212,0.6609813158221088,False
191,0.6054633160120277,0.6607029314891834,False
192,0.6049858579643106,0.6605397888192548,False
193,0.604718419408873,0.6605758994397982,False
194,0.604589056650548,0.6606423325941596,False
195,0.6040818233224249,0.6607575644629662,False
196,0.6035560586108143,0.6606901440542069,False
197,0.6031553727023455,0.6608450804517862,False
198,0.6029448876014123,0.6607685895033286,False
199,0.6025871319617356,0.6610199364138322,False
200,0.6020809260417752,0.6612150273132772,False
201,0.6017580599855965,0.6609950698037662,False
202,0.6015266987555068,0.6611472109393894,False
203,0.6013377620904374,0.6611464984819923,False
204,0.6010149735109398,0.6610843416111011,False
205,0.6006379249144573,0.6614874460047959,False
206,0.6003774167791454,0.661440631033669,False
207,0.600087279240415,0.661316841141159,False
208,0.5998615244026274,0.6610886703634486,False
209,0.5995165767905476,0.6612267788027374,False
210,0.5991405789949455,0.6614873321123527,False
211,0.5989148716911603,0.6612661429134333,False
212,0.5986742625711852,0.6612133323586603,False
213,0.5981205234441502,0.6606923021341153,False
214,0.5978299716671744,0.6608151899816844,False
215,0.5975763218088465,0.6607949168469425,False
216,0.5973076656624511,0.6607227875313288,False
217,0.5968678748963204,0.6605181726211673,False
218,0.5966727884729017,0.6604911363180814,False
219,0.5964274817209229,0.6605517142255541,False
220,0.5960856240997134,0.6607555835179879,False
221,0.5957470577403178,0.6608239732717685,False
222,0.5954240344382904,0.660817413962503,False
223,0.5949934583443862,0.6608774594857659,False
224,0.5944880486189664,0.6608086171004693,False
225,0.5940404045899959,0.6608186690180514,False
226,0.5937393288035969,0.6608415433498616,False
227,0.5935222596351168,0.6609899603145223,False
228,0.5932220965857783,0.6611596632731352,False
229,0.5929646164038492,0.6609779856574367,False
230,0.5925240198053782,0.6610195082677922,False
231,0.5923259022939523,0.6609097516312845,False
232,0.5918618574902251,0.6609963451472807,False
233,0.5915726948196136,0.660919748281649,False
234,0.5913381656073327,0.6608185355372272,False
235,0.5910882578352744,0.6608781596304665,False
236,0.5908674656221967,0.6608334818916142,False
237,0.5903335077983431,0.6607515874882819,False
238,0.5898259949740285,0.660094441242621,False
239,0.589610315800836,0.6601400189276593,False
240,0.5892007868368547,0.6603067517280579,False
241,0.5888583336838373,0.6600936098557683,False
242,0.5885144775759669,0.660076959731993,False
243,0.5880057380375345,0.6598759763677355,False
244,0.5878355925554758,0.6598877783672351,False
245,0.5876455286421244,0.6599341321719084,False
246,0.5873409903124326,0.6599154147743619,False
247,0.5871600115692223,0.659884856060637,False
248,0.5866644250074025,0.659859213890604,False
249,0.586210702287159,0.6596965395228963,False
250,0.5858826300412932,0.6598936154249129,False
251,0.5854572311768913,0.6597724755605062,False
252,0.5851308938285432,0.6597800494079858,False
253,0.5847580250896501,0.6596363332349929,False
254,0.5844709318792053,0.6596974407283354,False
255,0.5840950217127239,0.6592529792461037,False
256,0.5837252016999471,0.6594199728518025,False
257,0.5834023422873001,0.659198221886102,False
258,0.5830142826450114,0.6590902978825457,False
259,0.5825993334947613,0.6589276415641319,False
260,0.582422253194746,0.6589167889015216,False
261,0.5821298131575952,0.6587312554529575,False
262,0.5819078293662617,0.6586450700748694,False
263,0.5816265127067476,0.6586177272136222,False
264,0.5812692425595348,0.6587909576198865,False
265,0.5810683041202779,0.6588733674774707,False
266,0.5806620475167944,0.6586670167569263,False
267,0.5801591135830483,0.6585412638288148,False
268,0.5799177330648132,0.6583689325292346,False
269,0.5797260207602143,0.6582409796860297,False
270,0.5793240918562963,0.6581257362041115,False
271,0.5790869693741132,0.6582860847314199,False
272,0.5786380789811421,0.6582991770455535,False
273,0.578365762950487,0.6582298242430172,False
274,0.5781554423471448,0.6585061671868176,False
275,0.5779989326673924,0.6584326230304341,False
276,0.577605894119062,0.6585118359243366,False
277,0.5773064999415699,0.6582636419036578,False
278,0.5769874307106204,0.6582348934361633,False
279,0.5767897717900329,0.6582744110358153,False
280,0.576552812308307,0.6579213450212433,False
281,0.5762358146428688,0.6580985052764695,False
282,0.5756787240411647,0.6582136292692641,False
283,0.5754783611095494,0.6584127297703649,False
284,0.5752203861716404,0.6581250676806544,False
285,0.5749349784065079,0.6581713872056612,False
286,0.5746850820500959,0.6582556478854077,False
287,0.5743931596470029,0.6582146126059859,False
288,0.5740716884985824,0.65814045953079,False
289,0.5737952914211776,0.6580493888105026,False
290,0.5734364472247742,0.6580818359840643,False
291,0.5730595492306085,0.6579873661200205,False
292,0.5727301716710933,0.6578013228138847,False
293,0.5724586984332727,0.6576657803125785,False
294,0.5721295347299831,0.6577258157618169,False
295,0.5719372463095319,0.6577083836418922,False
296,0.5717807433200968,0.6577438188830452,False
297,0.5714440380385383,0.657656899640258,True
298,0.5712210448514349,0.6577483358237665,False
299,0.5707850985848922,0.6580916163227368,False
300,0.5705648797741116,0.6579845982817977,False
301,0.5703487194595007,0.6580448251375011,False
302,0.5701998601341547,0.6582570623064266,False
303,0.569958949060979,0.6579799146999216,False
304,0.5697456639453043,0.6580302469047582,False
305,0.5695305367466793,0.6581944421703267,False
306,0.569319714930967,0.6581479206051625,False
307,0.5690195881403409,0.6581013856079657,False
308,0.5685400381754482,0.658306641058183,False
309,0.5681692819393224,0.6578623492952803,False
310,0.5678573957230644,0.6579711796812049,False
311,0.5673808904607405,0.6579131804441622,False
312,0.5671285566767119,0.6579020995769143,False
313,0.5669685288257839,0.6579530700831346,False
314,0.5668251535956115,0.6580579076574442,False
315,0.5664916257001167,0.658131223329356,False
316,0.5661168647710719,0.658208234349327,False
317,0.5657264442889245,0.658072206056174,False
318,0.5655981399575059,0.6581322035879037,False
319,0.5652985168120924,0.6581324776853195,False
320,0.5648701964311734,0.6583864509779522,False
321,0.5646085806506769,0.658406805404475,False
322,0.5643470745820266,0.6584451316108166,False
323,0.5642211504128515,0.6584947429632357,False
324,0.5639615625938403,0.6586514547677107,False
325,0.5636846210743232,0.6586509927617552,False
326,0.5633927010572873,0.6586655924018,False
327,0.5631765142153347,0.6587148076491737,False
328,0.5628090961200289,0.6586455042373407,False
329,0.5625845013271135,0.6588159757600703,False
330,0.5621251541086044,0.6589679946082299,False
331,0.561901371393885,0.658909411497519,False
332,0.5617215029392362,0.6588274809955991,False
333,0.5613695376054084,0.6590112576462294,False
334,0.5610407331908703,0.6588282080043649,False
335,0.5607726703539748,0.6589147622036822,False
336,0.5604779845691363,0.6591485723363402,False
337,0.5601924177101306,0.6588801370819969,False
338,0.5600581787164021,0.659034188784344,False
339,0.559702913044386,0.6593187963458854,False
340,0.5594013479057249,0.6591360506037591,False
341,0.5591929499966384,0.6589290997791738,False
342,0.5588980114300921,0.6586258282683825,False
343,0.5585656780135501,0.6586296695498793,False
344,0.5583360792142068,0.6584384563103528,False
345,0.5580855735944616,0.6584231540071013,False
346,0.5579457009559149,0.6584118697005259,False
347,0.5577787987572058,0.6582560332168436,False
